 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
29,1,19.000,0.000,19,19,2.828,1.000,1.414,19,19,NaN,100,19,447,29,135.000,1.000,1.000,1.000,1.000
30,2,23.500,2.121,22,25,5.657,0.785,2.828,47,25,-2.000,100,47,580,33,45.000,1.414,2.646,0.378,0.667
31,3,19.667,5.508,14,25,8.485,0.524,4.243,59,20,-1.500,100,59,575,36,45.000,1.414,4.123,0.243,0.600
32,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,85,39,135.000,1.000,1.000,1.000,1.000
33,1,19.000,0.000,19,19,2.828,1.000,1.414,19,19,NaN,100,19,87,39,135.000,1.000,1.000,1.000,1.000
34,1,26.000,0.000,26,26,2.828,1.000,1.414,26,26,NaN,100,26,395,39,135.000,1.000,1.000,1.000,1.000
35,1,22.000,0.000,22,22,2.828,1.000,1.414,22,22,NaN,100,22,455,39,135.000,1.000,1.000,1.000,1.000
36,1,23.000,0.000,23,23,2.828,1.000,1.414,23,23,NaN,100,23,452,40,135.000,1.000,1.000,1.000,1.000
37,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,187,41,135.000,1.000,1.000,1.000,1.000
38,2,22.500,7.778,17,28,5.657,0.785,2.828,45,28,-2.000,100,45,440,43,45.000,1.414,2.646,0.378,0.667
39,1,25.000,0.000,25,25,2.828,1.000,1.414,25,25,NaN,100,25,190,42,135.000,1.000,1.000,1.000,1.000
40,1,18.000,0.000,18,18,2.828,1.000,1.414,18,18,NaN,100,18,323,43,135.000,1.000,1.000,1.000,1.000
41,8,22.875,6.105,10,28,16.142,0.386,5.657,183,25,0.475,100,183,317,50,45.000,4.000,1.184,0.845,0.571
42,3,24.333,3.512,21,28,5.657,1.000,2.828,73,24,-1.500,100,73,444,47,45.000,2.000,1.464,0.683,0.857
43,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,434,46,135.000,1.000,1.000,1.000,1.000
44,6,9.500,6.834,4,23,12.728,0.465,5.831,57,8,0.777,100,57,196,53,30.964,2.530,2.915,0.343,0.600
45,2,25.000,4.243,22,28,4.243,1.000,2.236,50,28,-2.000,100,50,437,50,153.435,1.000,2.000,0.500,1.000
46,3,23.333,4.041,19,27,8.485,0.524,3.162,70,24,-1.500,100,70,307,53,161.565,2.000,1.567,0.638,0.600
47,1,2.000,0.000,2,2,2.828,1.000,1.414,2,2,NaN,100,2,309,55,135.000,1.000,1.000,1.000,1.000
48,1,19.000,0.000,19,19,2.828,1.000,1.414,19,19,NaN,100,19,538,56,135.000,1.000,1.000,1.000,1.000
49,2,26.000,2.828,24,28,5.657,0.785,2.828,52,28,-2.000,100,52,523,62,45.000,1.414,2.646,0.378,0.667
50,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,530,62,135.000,1.000,1.000,1.000,1.000
51,1,15.000,0.000,15,15,2.828,1.000,1.414,15,15,NaN,100,15,127,63,135.000,1.000,1.000,1.000,1.000
52,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,42,66,135.000,1.000,1.000,1.000,1.000
53,3,21.667,3.055,19,25,8.485,0.524,4.243,65,21,-1.500,100,65,406,71,45.000,1.414,4.123,0.243,0.600
54,3,21.333,9.866,10,28,8.485,0.524,3.162,64,26,-1.500,100,64,609,69,161.565,2.000,1.567,0.638,0.600
55,1,7.000,0.000,7,7,2.828,1.000,1.414,7,7,NaN,100,7,111,69,135.000,1.000,1.000,1.000,1.000
56,3,17.667,5.033,13,23,8.485,0.524,3.162,53,17,-1.500,100,53,387,73,108.435,2.000,1.567,0.638,0.600
57,2,22.500,9.192,16,29,5.657,0.785,2.828,45,29,-2.000,100,45,279,76,45.000,1.414,2.646,0.378,0.667
58,1,21.000,0.000,21,21,2.828,1.000,1.414,21,21,NaN,100,21,40,76,135.000,1.000,1.000,1.000,1.000
59,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,253,77,135.000,1.000,1.000,1.000,1.000
60,1,20.000,0.000,20,20,2.828,1.000,1.414,20,20,NaN,100,20,609,77,135.000,1.000,1.000,1.000,1.000
61,2,21.000,8.485,15,27,5.657,0.785,2.828,42,27,-2.000,100,42,210,80,135.000,1.414,2.646,0.378,0.667
62,1,13.000,0.000,13,13,2.828,1.000,1.414,13,13,NaN,100,13,147,81,135.000,1.000,1.000,1.000,1.000
63,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,118,82,135.000,1.000,1.000,1.000,1.000
64,1,14.000,0.000,14,14,2.828,1.000,1.414,14,14,NaN,100,14,195,85,135.000,1.000,1.000,1.000,1.000
65,1,14.000,0.000,14,14,2.828,1.000,1.414,14,14,NaN,100,14,120,86,135.000,1.000,1.000,1.000,1.000
66,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,195,87,135.000,1.000,1.000,1.000,1.000
67,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,25,89,135.000,1.000,1.000,1.000,1.000
68,3,17.333,6.429,10,22,8.485,0.524,3.162,52,20,-1.500,100,52,137,89,108.435,2.000,1.567,0.638,0.600
69,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,86,90,135.000,1.000,1.000,1.000,1.000
70,4,22.250,6.292,15,28,8.485,0.698,4.243,89,27,-1.730,100,89,486,93,45.000,2.121,2.654,0.377,0.667
71,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,473,93,135.000,1.000,1.000,1.000,1.000
72,5,23.200,5.263,15,28,14.142,0.314,5.831,116,26,-0.883,100,116,478,97,30.964,2.530,2.915,0.343,0.500
73,1,25.000,0.000,25,25,2.828,1.000,1.414,25,25,NaN,100,25,364,96,135.000,1.000,1.000,1.000,1.000
74,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,475,97,135.000,1.000,1.000,1.000,1.000
75,3,23.000,7.211,15,29,8.485,0.524,4.243,69,25,-1.500,100,69,357,102,45.000,1.414,4.123,0.243,0.600
76,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,353,103,135.000,1.000,1.000,1.000,1.000
77,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,337,107,135.000,1.000,1.000,1.000,1.000
78,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,553,111,135.000,1.000,1.000,1.000,1.000
79,1,20.000,0.000,20,20,2.828,1.000,1.414,20,20,NaN,100,20,17,113,135.000,1.000,1.000,1.000,1.000
80,1,25.000,0.000,25,25,2.828,1.000,1.414,25,25,NaN,100,25,541,113,135.000,1.000,1.000,1.000,1.000
81,1,26.000,0.000,26,26,2.828,1.000,1.414,26,26,NaN,100,26,543,113,135.000,1.000,1.000,1.000,1.000
82,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,545,113,135.000,1.000,1.000,1.000,1.000
83,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,164,114,135.000,1.000,1.000,1.000,1.000
84,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,147,115,135.000,1.000,1.000,1.000,1.000
85,1,26.000,0.000,26,26,2.828,1.000,1.414,26,26,NaN,100,26,539,115,135.000,1.000,1.000,1.000,1.000
86,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,541,115,135.000,1.000,1.000,1.000,1.000
87,2,21.000,1.414,20,22,5.657,0.785,2.828,42,22,-2.000,100,42,558,117,45.000,1.414,2.646,0.378,0.667
88,1,18.000,0.000,18,18,2.828,1.000,1.414,18,18,NaN,100,18,14,116,135.000,1.000,1.000,1.000,1.000
89,1,17.000,0.000,17,17,2.828,1.000,1.414,17,17,NaN,100,17,143,117,135.000,1.000,1.000,1.000,1.000
90,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,547,117,135.000,1.000,1.000,1.000,1.000
91,2,27.500,0.707,27,28,5.657,0.785,2.828,55,28,-2.000,100,55,9,120,45.000,1.414,2.646,0.378,0.667
92,3,23.333,6.429,16,28,8.485,0.524,4.243,70,26,-1.500,100,70,5,122,45.000,1.414,4.123,0.243,0.600
93,1,15.000,0.000,15,15,2.828,1.000,1.414,15,15,NaN,100,15,145,119,135.000,1.000,1.000,1.000,1.000
94,1,15.000,0.000,15,15,2.828,1.000,1.414,15,15,NaN,100,15,3,121,135.000,1.000,1.000,1.000,1.000
95,1,20.000,0.000,20,20,2.828,1.000,1.414,20,20,NaN,100,20,1,123,135.000,1.000,1.000,1.000,1.000
96,3,9.667,6.110,3,15,8.485,0.524,4.243,29,11,-1.500,100,29,301,132,45.000,1.414,4.123,0.243,0.600
97,1,13.000,0.000,13,13,2.828,1.000,1.414,13,13,NaN,100,13,301,133,135.000,1.000,1.000,1.000,1.000
98,1,18.000,0.000,18,18,2.828,1.000,1.414,18,18,NaN,100,18,633,133,135.000,1.000,1.000,1.000,1.000
99,1,20.000,0.000,20,20,2.828,1.000,1.414,20,20,NaN,100,20,509,135,135.000,1.000,1.000,1.000,1.000
100,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,509,137,135.000,1.000,1.000,1.000,1.000
101,2,18.000,4.243,15,21,5.657,0.785,2.828,36,21,-2.000,100,36,502,145,45.000,1.414,2.646,0.378,0.667
102,1,14.000,0.000,14,14,2.828,1.000,1.414,14,14,NaN,100,14,501,147,135.000,1.000,1.000,1.000,1.000
103,4,18.500,8.851,10,28,11.314,0.393,4.243,74,24,-1.836,100,74,26,153,45.000,2.828,1.537,0.650,0.571
104,7,21.000,5.228,14,29,19.799,0.224,9.899,147,20,-0.946,100,147,386,157,45.000,1.414,9.849,0.102,0.538
105,1,21.000,0.000,21,21,2.828,1.000,1.414,21,21,NaN,100,21,35,151,135.000,1.000,1.000,1.000,1.000
106,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,38,152,135.000,1.000,1.000,1.000,1.000
107,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,40,152,135.000,1.000,1.000,1.000,1.000
108,34,10.059,10.407,0,29,47.113,0.192,13.153,342,7,-1.335,100,342,24,158,8.746,7.000,1.871,0.534,0.527
109,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,90,156,135.000,1.000,1.000,1.000,1.000
110,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,92,156,135.000,1.000,1.000,1.000,1.000
111,4,17.750,4.425,13,22,11.314,0.393,5.657,71,21,-1.836,100,71,381,160,45.000,1.414,5.568,0.180,0.571
112,6,21.833,5.231,18,29,12.243,0.503,6.083,131,20,-1.480,100,131,96,157,170.538,1.000,6.000,0.167,1.000
113,1,22.000,0.000,22,22,2.828,1.000,1.414,22,22,NaN,100,22,103,157,135.000,1.000,1.000,1.000,1.000
114,1,25.000,0.000,25,25,2.828,1.000,1.414,25,25,NaN,100,25,375,157,135.000,1.000,1.000,1.000,1.000
115,185,6.238,6.329,0,29,60.527,0.635,23.537,1154,4,3.693,100,1154,0,181,77.735,13.000,1.748,0.572,0.885
116,1802,2.752,5.816,0,29,187.907,0.641,62.032,4960,1,7.595,100,4960,63,159,91.848,41.181,1.326,0.754,0.907
117,625,4.624,6.706,0,29,142.510,0.387,47.854,2890,2,3.931,100,2890,91,161,169.160,25.989,1.624,0.616,0.844
118,26,14.654,9.389,0,29,37.213,0.236,16.763,381,17,-1.321,100,381,122,161,162.646,3.748,5.319,0.188,0.605
119,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,377,161,135.000,1.000,1.000,1.000,1.000
120,1,15.000,0.000,15,15,2.828,1.000,1.414,15,15,NaN,100,15,333,163,135.000,1.000,1.000,1.000,1.000
121,3,20.667,2.082,19,23,8.485,0.524,4.243,62,20,-1.500,100,62,339,167,135.000,1.414,4.123,0.243,0.600
122,2,22.500,0.707,22,23,5.657,0.785,2.828,45,23,-2.000,100,45,476,169,45.000,1.414,2.646,0.378,0.667
123,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,169,169,135.000,1.000,1.000,1.000,1.000
124,2,25.000,0.000,25,25,5.657,0.785,2.828,50,25,NaN,100,50,165,172,45.000,1.414,2.646,0.378,0.667
125,4,15.000,10.360,4,29,8.485,0.698,4.243,60,14,-0.952,100,60,169,171,135.000,2.121,2.654,0.377,0.667
126,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,333,171,135.000,1.000,1.000,1.000,1.000
127,1,27.000,0.000,27,27,2.828,1.000,1.414,27,27,NaN,100,27,577,171,135.000,1.000,1.000,1.000,1.000
128,21,17.762,6.964,4,28,34.870,0.217,15.232,373,16,-1.032,100,373,173,173,156.801,4.034,5.173,0.193,0.477
