 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
194,1,167.000,0.000,167,167,2.828,1.000,1.414,167,167,NaN,100,167,36,336,135.000,1.000,1.000,1.000,1.000
195,1,168.000,0.000,168,168,2.828,1.000,1.414,168,168,NaN,100,168,38,336,135.000,1.000,1.000,1.000,1.000
196,17,183.294,14.434,165,207,18.971,0.594,7.211,3116,182,-1.509,100,3116,41,342,33.690,4.243,1.685,0.593,0.708
197,1,167.000,0.000,167,167,2.828,1.000,1.414,167,167,NaN,100,167,155,339,135.000,1.000,1.000,1.000,1.000
198,3,175.000,4.000,171,179,8.485,0.524,4.243,525,175,-1.500,100,525,281,341,135.000,1.414,4.123,0.243,0.600
199,117,176.581,8.386,165,203,69.740,0.302,19.698,20660,175,0.818,100,20660,109,345,156.038,15.651,1.132,0.883,0.575
200,8,173.125,7.936,165,188,10.485,0.914,5.000,1385,172,-0.587,100,1385,387,346,126.870,3.000,1.791,0.558,0.800
201,5,172.400,4.450,167,177,7.657,1.000,3.606,862,171,-1.579,100,862,176,360,56.310,2.000,1.553,0.644,0.909
202,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,139,362,135.000,1.000,1.000,1.000,1.000
203,10,188.000,15.463,170,217,13.314,0.709,5.831,1880,184,-0.785,100,1880,142,362,120.964,2.828,2.209,0.453,0.769
204,4,169.250,3.775,165,174,8.485,0.698,3.162,677,170,-1.166,100,677,521,363,108.435,2.828,1.000,1.000,0.571
205,5,175.000,8.276,168,189,11.314,0.491,4.472,875,173,-0.239,100,875,56,364,153.435,2.828,1.629,0.614,0.556
206,1,169.000,0.000,169,169,2.828,1.000,1.414,169,169,NaN,100,169,131,365,135.000,1.000,1.000,1.000,1.000
207,1,171.000,0.000,171,171,2.828,1.000,1.414,171,171,NaN,100,171,396,366,135.000,1.000,1.000,1.000,1.000
208,1,166.000,0.000,166,166,2.828,1.000,1.414,166,166,NaN,100,166,40,374,135.000,1.000,1.000,1.000,1.000
209,15,180.067,8.075,165,193,15.314,0.804,6.403,2701,180,-0.841,100,2701,330,378,141.340,4.000,1.556,0.642,0.833
210,7,177.571,5.884,171,186,11.899,0.621,4.472,1243,176,-1.412,100,1243,44,380,116.565,3.000,1.521,0.658,0.700
211,3,168.333,0.577,168,169,7.071,0.754,3.606,505,168,-1.500,100,505,336,382,33.690,1.789,2.702,0.370,0.667
