 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
84,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,NaN,0,130,47,241,135.000,1.000,1.000,1.000,1.000
85,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,-415.008,0,137,408,242,135.000,1.000,1.000,1.000,1.000
86,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,0,134,539,247,135.000,1.000,1.000,1.000,1.000
87,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,315,257,135.000,1.000,1.000,1.000,1.000
88,2,133.500,0.707,133,134,5.657,0.785,2.828,267,134,394.276,0,267,606,262,135.000,1.414,2.646,0.378,0.667
89,1,140.000,0.000,140,140,2.828,1.000,1.414,140,140,NaN,0,140,583,265,135.000,1.000,1.000,1.000,1.000
90,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,0,121,3,267,135.000,1.000,1.000,1.000,1.000
91,3,127.667,2.082,126,130,8.485,0.524,3.162,383,127,-1.500,0,383,230,270,161.565,2.000,1.567,0.638,0.600
92,21,94.952,18.959,66,122,18.142,0.802,8.062,1994,91,-1.522,0,1994,61,280,29.745,4.472,2.089,0.479,0.778
93,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,392.008,0,132,545,275,135.000,1.000,1.000,1.000,1.000
94,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,-394.008,0,130,569,275,135.000,1.000,1.000,1.000,1.000
95,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,401.008,0,135,533,277,135.000,1.000,1.000,1.000,1.000
96,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,380.008,0,128,508,286,135.000,1.000,1.000,1.000,1.000
97,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,376.999,0,127,461,287,135.000,1.000,1.000,1.000,1.000
98,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,615,293,135.000,1.000,1.000,1.000,1.000
99,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,201,297,135.000,1.000,1.000,1.000,1.000
100,4,127.500,8.021,122,139,11.314,0.393,4.243,510,127,172.152,0,510,528,298,135.000,2.828,1.537,0.650,0.571
101,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,383.008,0,129,125,299,135.000,1.000,1.000,1.000,1.000
102,4,124.500,9.469,111,132,7.657,0.857,3.606,498,130,-1887.199,0,498,229,308,56.310,2.000,2.000,0.500,0.800
103,7,121.857,5.984,110,127,9.899,0.898,4.472,853,124,179.019,0,853,446,310,153.435,2.828,1.668,0.600,0.778
104,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,407.008,0,137,391,313,135.000,1.000,1.000,1.000,1.000
105,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,15,315,135.000,1.000,1.000,1.000,1.000
106,2,127.500,4.950,124,131,5.657,0.785,2.828,255,131,-1.686,0,255,93,318,45.000,1.414,2.646,0.378,0.667
107,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,361.999,0,122,167,321,135.000,1.000,1.000,1.000,1.000
108,8,115.750,11.348,95,127,14.142,0.503,5.385,926,123,-103.165,0,926,107,322,158.199,3.000,1.876,0.533,0.640
109,3,121.333,3.786,117,124,8.485,0.524,3.162,364,123,-1.500,0,364,155,323,161.565,2.000,1.567,0.638,0.600
110,4,124.000,5.598,119,131,7.071,1.000,3.162,496,126,-1.570,0,496,567,323,161.565,2.000,1.468,0.681,0.800
111,1,138.000,0.000,138,138,2.828,1.000,1.414,138,138,410.008,0,138,91,325,135.000,1.000,1.000,1.000,1.000
112,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,364.999,0,123,157,325,135.000,1.000,1.000,1.000,1.000
113,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,383.008,0,129,266,326,135.000,1.000,1.000,1.000,1.000
114,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,-409.008,0,135,403,327,135.000,1.000,1.000,1.000,1.000
115,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,-400.008,0,132,427,329,135.000,1.000,1.000,1.000,1.000
116,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,0,134,479,329,135.000,1.000,1.000,1.000,1.000
117,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,606,330,135.000,1.000,1.000,1.000,1.000
118,3,121.000,6.000,115,127,8.485,0.524,4.243,363,121,300.053,0,363,497,333,135.000,1.414,4.123,0.243,0.600
119,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,0,134,473,335,135.000,1.000,1.000,1.000,1.000
120,3,124.333,2.082,122,126,8.485,0.524,4.243,373,125,-1.500,0,373,388,339,45.000,1.414,4.123,0.243,0.600
121,1,139.000,0.000,139,139,2.828,1.000,1.414,139,139,413.008,0,139,377,337,135.000,1.000,1.000,1.000,1.000
122,3,122.667,5.686,118,129,5.657,1.000,2.828,368,121,383.078,0,368,35,343,135.000,2.000,1.464,0.683,0.857
123,2,131.500,2.121,130,133,5.657,0.785,2.828,263,133,-2.000,0,263,120,345,45.000,1.414,2.646,0.378,0.667
124,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,469,347,135.000,1.000,1.000,1.000,1.000
125,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,0,133,128,348,135.000,1.000,1.000,1.000,1.000
126,3,135.333,2.517,133,138,6.828,0.809,3.162,406,135,-1829.938,0,406,79,359,108.435,1.000,3.000,0.333,1.000
127,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,578,366,135.000,1.000,1.000,1.000,1.000
128,3,132.667,3.215,129,135,8.485,0.524,3.162,398,134,-1990.198,0,398,336,368,161.565,2.000,1.567,0.638,0.600
129,1,144.000,0.000,144,144,2.828,1.000,1.414,144,144,428.008,0,144,372,370,135.000,1.000,1.000,1.000,1.000
130,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,361.999,0,122,194,378,135.000,1.000,1.000,1.000,1.000
131,2,126.000,1.414,125,127,5.657,0.785,2.828,252,127,-2.000,0,252,226,388,135.000,1.414,2.646,0.378,0.667
132,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,364.999,0,123,460,394,135.000,1.000,1.000,1.000,1.000
133,2,141.500,3.536,139,144,5.657,0.785,2.828,283,144,-1181.832,0,283,626,397,45.000,1.414,2.646,0.378,0.667
134,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,386.008,0,130,264,408,135.000,1.000,1.000,1.000,1.000
135,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,-409.008,0,135,269,409,135.000,1.000,1.000,1.000,1.000
136,2,114.000,1.414,113,115,5.657,0.785,2.828,228,115,-739.874,0,228,193,412,45.000,1.414,2.646,0.378,0.667
137,2,124.500,2.121,123,126,5.657,0.785,2.828,249,126,652.391,0,249,167,411,135.000,1.414,2.646,0.378,0.667
138,1,144.000,0.000,144,144,2.828,1.000,1.414,144,144,428.008,0,144,327,419,135.000,1.000,1.000,1.000,1.000
139,2,128.000,4.243,125,131,5.657,0.785,2.828,256,131,540.451,0,256,568,420,135.000,1.414,2.646,0.378,0.667
140,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,-369.999,0,122,232,426,135.000,1.000,1.000,1.000,1.000
141,1,148.000,0.000,148,148,2.828,1.000,1.414,148,148,-448.008,0,148,352,426,135.000,1.000,1.000,1.000,1.000
142,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,398.008,0,134,149,429,135.000,1.000,1.000,1.000,1.000
