 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
270,4,118.000,4.546,113,124,7.657,0.857,3.162,472,118,360.005,0,472,309,401,108.435,2.000,1.468,0.681,0.800
271,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,NaN,0,124,272,408,135.000,1.000,1.000,1.000,1.000
272,4,118.500,2.646,115,121,8.485,0.698,3.162,474,120,872.836,0,474,286,408,108.435,2.828,1.000,1.000,0.571
273,2,117.500,0.707,117,118,5.657,0.785,2.828,235,118,346.270,0,235,444,410,135.000,1.414,2.646,0.378,0.667
274,6,121.500,8.871,109,130,8.485,1.000,4.243,729,125,57.592,0,729,345,412,135.000,2.683,1.809,0.553,0.800
275,1,125.000,0.000,125,125,2.828,1.000,1.414,125,125,NaN,0,125,25,413,135.000,1.000,1.000,1.000,1.000
276,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,-366.999,0,121,333,413,135.000,1.000,1.000,1.000,1.000
277,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,393,413,135.000,1.000,1.000,1.000,1.000
278,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,386.008,0,130,347,417,135.000,1.000,1.000,1.000,1.000
279,4,117.750,3.403,115,122,11.314,0.393,4.472,471,119,-1.690,0,471,338,420,153.435,2.530,2.179,0.459,0.500
280,2,116.500,3.536,114,119,5.657,0.785,2.828,233,119,295.591,0,233,380,421,45.000,1.414,2.646,0.378,0.667
281,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,376.999,0,127,24,420,135.000,1.000,1.000,1.000,1.000
282,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,-360.999,0,119,425,421,135.000,1.000,1.000,1.000,1.000
283,3,120.333,7.024,113,127,5.657,1.000,2.828,361,121,-1.500,0,361,401,424,45.000,2.000,1.464,0.683,0.857
284,1,125.000,0.000,125,125,2.828,1.000,1.414,125,125,NaN,0,125,404,422,135.000,1.000,1.000,1.000,1.000
285,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,-394.008,0,130,5,423,135.000,1.000,1.000,1.000,1.000
286,2,110.000,4.243,107,113,5.657,0.785,2.828,220,113,440.680,0,220,311,423,135.000,1.414,2.646,0.378,0.667
287,9,128.111,7.044,115,136,16.142,0.434,7.810,1153,127,-262.460,0,1153,547,423,129.806,2.655,3.820,0.262,0.600
288,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,367.999,0,124,577,423,135.000,1.000,1.000,1.000,1.000
289,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,-366.999,0,121,340,424,135.000,1.000,1.000,1.000,1.000
290,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,-387.999,0,128,41,425,135.000,1.000,1.000,1.000,1.000
291,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,-391.008,0,129,557,425,135.000,1.000,1.000,1.000,1.000
292,2,119.500,2.121,118,121,5.657,0.785,2.828,239,121,-2.000,0,239,334,429,45.000,1.414,2.646,0.378,0.667
293,14,110.857,8.151,96,119,24.971,0.282,10.198,1552,115,73.875,0,1552,316,431,11.310,3.638,3.437,0.291,0.509
294,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,349.999,0,118,327,429,135.000,1.000,1.000,1.000,1.000
295,2,117.500,3.536,115,120,5.657,0.785,2.828,235,120,-1057.249,0,235,370,430,135.000,1.414,2.646,0.378,0.667
296,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,349.999,0,118,217,431,135.000,1.000,1.000,1.000,1.000
297,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,495,431,135.000,1.000,1.000,1.000,1.000
298,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,-400.008,0,132,595,431,135.000,1.000,1.000,1.000,1.000
299,7,127.143,2.116,124,130,14.142,0.440,5.831,890,127,1471.139,0,890,603,431,120.964,2.828,2.437,0.410,0.583
300,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,383.008,0,129,78,432,135.000,1.000,1.000,1.000,1.000
301,2,123.000,1.414,122,124,5.657,0.785,2.828,246,124,-382.204,0,246,338,432,135.000,1.414,2.646,0.378,0.667
302,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,0,120,343,433,135.000,1.000,1.000,1.000,1.000
303,3,129.333,5.033,124,134,8.485,0.524,3.162,388,130,-7340.349,0,388,367,433,108.435,2.000,1.567,0.638,0.600
304,8,116.375,6.523,105,126,11.314,0.785,5.000,931,117,171.997,0,931,426,438,36.870,2.828,1.913,0.523,0.696
305,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,27,435,135.000,1.000,1.000,1.000,1.000
306,5,127.600,3.578,124,132,9.899,0.641,4.472,638,128,-675.447,0,638,320,441,26.565,2.000,2.152,0.465,0.714
307,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,276,440,135.000,1.000,1.000,1.000,1.000
308,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,398.008,0,134,318,440,135.000,1.000,1.000,1.000,1.000
309,1,125.000,0.000,125,125,2.828,1.000,1.414,125,125,370.999,0,125,448,440,135.000,1.000,1.000,1.000,1.000
310,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,-372.999,0,123,103,441,135.000,1.000,1.000,1.000,1.000
