 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
609,138,209.087,25.645,133,239,0.227,1.000,0.083,28854,217,7.794,0,28854,623,318,39.806,0.064,1.033,0.968,0.982
610,5,141.600,4.930,136,148,0.041,1.000,0.019,708,141,530.558,0,708,180,320,123.690,0.011,1.553,0.644,0.909
611,94,200.553,23.767,129,224,0.187,1.000,0.068,18852,212,-8.858,0,18852,4,324,128.660,0.053,1.012,0.988,0.969
612,115,207.157,24.086,133,240,0.209,1.000,0.077,23823,213,2.584,0,23823,21,325,146.310,0.053,1.198,0.835,0.983
613,97,195.577,27.244,126,228,0.205,1.000,0.069,18971,207,1.122,0,18971,42,324,122.471,0.058,1.150,0.870,0.898
614,132,194.053,31.202,128,230,0.283,1.000,0.099,25615,209,-1.302,0,25615,55,336,36.254,0.062,1.239,0.807,0.857
615,120,197.950,30.884,124,230,0.218,1.000,0.079,23754,213,-0.536,0,23754,78,325,137.726,0.058,1.092,0.916,0.923
616,98,189.745,25.652,133,215,0.189,1.000,0.068,18595,201,1.121,0,18595,99,324,128.660,0.053,1.109,0.902,0.956
617,123,198.821,26.775,129,228,0.213,1.000,0.077,24455,213,2.457,0,24455,115,325,146.310,0.058,1.094,0.914,0.972
618,98,183.643,24.716,128,216,0.198,1.000,0.069,17997,190,-6.258,0,17997,136,324,122.471,0.058,1.074,0.931,0.907
619,114,195.693,23.303,129,227,0.222,1.000,0.079,22309,205,-2.815,0,22309,172,325,132.274,0.063,1.129,0.886,0.891
620,114,196.895,22.624,130,225,0.206,1.000,0.077,22446,208,5.921,0,22446,152,326,146.310,0.053,1.201,0.833,0.979
621,95,180.421,21.914,125,210,0.195,1.000,0.071,17140,189,-1.106,0,17140,192,325,131.987,0.053,1.062,0.942,0.931
622,112,194.911,25.762,127,228,0.206,1.000,0.075,21830,206,0.605,0,21830,209,334,39.289,0.053,1.178,0.849,0.970
623,85,187.671,21.818,133,222,0.177,1.000,0.068,15952.000,193,0.643,0,15952.000,229,325,128.660,0.048,1.139,0.878,0.977
624,118,190.415,25.188,129,228,0.211,1.000,0.077,22469,202,1.446,0,22469,246,326,146.310,0.058,1.129,0.886,0.959
625,112,192.366,25.849,127,227,0.209,1.000,0.077,21545,200,1.440,0,21545,265,334,33.690,0.053,1.164,0.859,0.970
626,94,180.223,23.891,129,210,0.187,1.000,0.068,16941,187,-0.639,0,16941,287,325,128.660,0.053,1.008,0.992,0.974
627,115,185.139,23.663,129,213,0.208,1.000,0.074,21291,194,-1.496,0,21291,303,327,149.744,0.058,1.130,0.885,0.939
628,83,184.783,18.778,133,212,0.175,1.000,0.062,15337.000,190,-13.998,0,15337.000,325,325,120.964,0.053,1.081,0.925,0.933
629,121,185.413,26.322,132,221,0.210,1.000,0.075,22435,196,-3.470,0,22435,341,336,39.289,0.058,1.086,0.921,0.968
630,116,186.112,26.652,129,220,0.222,1.000,0.075,21589,193,-2.782,0,21589,361,325,129.289,0.058,1.117,0.896,0.906
631,92,179.272,22.683,125,208,0.193,1.000,0.068,16493,187,-7.198,0,16493,380,326,128.660,0.053,1.100,0.909,0.920
632,120,189.450,27.398,136,232,0.207,1.000,0.074,22734,196,2.009,0,22734,397,327,149.744,0.058,1.087,0.920,0.968
633,93,186.688,25.161,130,220,0.189,1.000,0.068,17362,193,-4.068,0,17362,416,327,141.340,0.053,1.033,0.968,0.930
634,114,195.754,25.137,133,228,0.206,1.000,0.077,22316,207,0.552,0,22316,434,335,33.690,0.053,1.201,0.833,0.979
635,112,194.241,24.949,130,231,0.210,1.000,0.077,21755,203,2.138,0,21755,453,334,33.690,0.053,1.191,0.840,0.937
636,91,184.571,23.096,128,213,0.187,1.000,0.065,16796,192,-5.565,0,16796,475,326,124.992,0.053,1.036,0.965,0.924
637,115,192.600,24.684,125,233,0.210,1.000,0.077,22149,199,0.396,0,22149,491,327,146.310,0.058,1.178,0.849,0.943
638,94,186.670,25.236,130,219,0.196,1.000,0.068,17547,195,2.259,0,17547,511,327,141.340,0.053,1.021,0.979,0.926
639,122,194.164,30.475,129,232,0.213,1.000,0.077,23688,206,0.816,0,23688,528,328,146.310,0.058,1.106,0.904,0.968
640,116,197.853,28.769,127,231,0.208,1.000,0.074,22951,210,-0.506,0,22951,548,328,149.744,0.058,1.106,0.904,0.947
641,90,193.500,26.679,126,224,0.183,1.000,0.067,17415,205,3.755,0,17415,569,326,118.610,0.053,1.191,0.839,0.928
642,120,192.475,27.292,126,224,0.210,1.000,0.077,23097,204,0.370,0,23097,585,336,33.690,0.058,1.091,0.917,0.964
643,98,188.429,28.761,130,223,0.193,1.000,0.068,18466,200,-1.557,0,18466,605,327,141.340,0.053,1.060,0.943,0.947
644,122,197.246,28.566,137,234,0.248,1.000,0.088,24064,207,3.333,0,24064,623,327,154.983,0.058,1.187,0.842,0.871
645,1,137.000,0.000,137,137,0.015,1.000,0.008,137,137,NaN,0,137,17,329,135.000,0.005,1.000,1.000,1.000
646,3,134.667,2.082,133,137,0.030,1.000,0.015,404,134,544.605,0,404,543,337,45.000,0.011,1.464,0.683,0.857
647,122,202.451,26.592,131,240,0.213,1.000,0.080,24699,213,1.705,0,24699,4,354,53.130,0.053,1.277,0.783,0.972
648,150,210.160,29.469,127,240,0.240,1.000,0.084,31524,223,-1.173,0,31524,23,341,124.695,0.069,1.046,0.956,0.926
649,119,200.084,25.089,132,230,0.219,1.000,0.084,23810,212,-2.944,0,23810,40,355,55.305,0.053,1.247,0.802,0.960
650,143,207.084,26.232,131,238,0.234,1.000,0.084,29613,218,0.383,0,29613,59,342,124.695,0.064,1.043,0.959,0.963
651,142,205.056,27.052,129,230,0.243,1.000,0.083,29118,215,3.506,0,29118,78,342,129.806,0.064,1.111,0.900,0.928
652,116,200.793,24.677,128,230,0.218,1.000,0.080,23292,212,1.798,0,23292,98,342,126.870,0.058,1.201,0.833,0.943
653,136,204.603,24.182,135,233,0.239,1.000,0.083,27826,214,3.043,0,27826,116,342,129.806,0.064,1.041,0.961,0.965
654,115,197.522,23.943,136,230,0.210,1.000,0.077,22715,207,1.165,0,22715,136,342,123.690,0.053,1.204,0.830,0.947
655,152,200.342,28.286,127,237,0.242,1.000,0.086,30452,212,0.142,0,30452,153,342,132.510,0.069,1.050,0.952,0.956
656,146,199.404,28.590,131,232,0.237,1.000,0.081,29113,213,2.890,0,29113,173,355,58.392,0.069,1.027,0.974,0.948
657,119,192.252,24.057,130,222,0.210,1.000,0.078,22878,202,5.346,0,22878,192,355,61.699,0.053,1.284,0.779,0.967
658,145,194.172,28.034,133,228,0.236,1.000,0.083,28155,205,1.897,0,28155,209,343,129.806,0.069,1.017,0.983,0.935
659,139,199.180,23.971,133,235,0.228,1.000,0.083,27686,210,4.546,0,27686,247,343,129.806,0.064,1.042,0.960,0.952
660,117,187.547,25.186,130,215,0.228,1.000,0.077,21943,200,-3.228,0,21943,229,343,123.690,0.064,1.155,0.866,0.907
661,135,200.667,24.448,133,231,0.224,1.000,0.080,27090,210,0.936,0,27090,267,343,126.870,0.064,1.016,0.985,0.975
662,111,190.027,21.821,133,217,0.203,1.000,0.075,21093,197,7.937,0,21093,285,354,50.711,0.053,1.200,0.833,0.969
663,135,196.348,23.728,128,226,0.224,1.000,0.080,26507,207,6.971,0,26507,304,343,126.870,0.064,1.017,0.983,0.975
664,113,190.805,22.026,128,215,0.210,1.000,0.077,21561,199,3.875,0,21561,323,343,123.690,0.053,1.207,0.829,0.970
665,139,197.079,24.105,130,229,0.231,1.000,0.083,27394,207,-1.904,0,27394,341,343,129.806,0.064,1.025,0.976,0.952
666,142,195.014,26.925,132,227,0.234,1.000,0.083,27692,207,-0.516,0,27692,361,343,129.806,0.064,1.046,0.956,0.959
667,108,190.417,24.336,128,222,0.204,1.000,0.072,20565,201,2.844,0,20565,380,355,53.973,0.053,1.170,0.855,0.956
668,141,194.823,28.301,126,232,0.228,1.000,0.083,27470,207,1.032,0,27470,397,344,129.806,0.064,1.097,0.912,0.966
669,114,192.307,26.451,127,225,0.211,1.000,0.076,21923,202,-0.548,0,21923,418,343,114.775,0.058,1.238,0.808,0.919
670,143,194.266,26.840,132,229,0.231,1.000,0.083,27780,207,-0.677,0,27780,434,355,39.806,0.064,1.067,0.937,0.966
671,136,197.956,28.066,133,230,0.240,1.000,0.083,26922,208,-0.838,0,26922,454,344,140.194,0.064,1.100,0.909,0.932
672,117,190.009,24.103,135,217,0.216,1.000,0.077,22231,199,1.897,0,22231,474,344,123.690,0.061,1.191,0.840,0.890
673,139,197.568,25.247,132,230,0.233,1.000,0.081,27462,208,4.924,0,27462,491,345,148.392,0.064,1.034,0.967,0.930
674,115,192.939,25.461,132,225,0.204,1.000,0.074,22188,203,-1.405,0,22188,512,356,59.744,0.058,1.115,0.897,0.954
675,139,200.986,25.801,131,236,0.228,1.000,0.083,27937,213,3.228,0,27937,528,355,39.806,0.064,1.060,0.944,0.959
676,140,199.964,24.707,134,235,0.234,1.000,0.086,27995,211,4.751,0,27995,548,356,42.510,0.064,1.066,0.938,0.952
677,112,192.562,26.469,129,221,0.203,1.000,0.074,21567,206,1.977,0,21567,569,344,120.256,0.053,1.196,0.836,0.974
678,141,197.191,24.067,132,224,0.237,1.000,0.086,27804,210,6.325,0,27804,586,344,132.510,0.064,1.047,0.956,0.953
679,115,193.148,26.651,128,226,0.218,1.000,0.077,22212,202,0.864,0,22212,606,344,123.690,0.058,1.183,0.846,0.931
680,139,204.381,24.531,129,232,0.230,1.000,0.083,28409,214,7.755,0,28409,624,344,129.806,0.064,1.013,0.987,0.986
681,1,136.000,0.000,136,136,0.015,1.000,0.008,136,136,-412.008,0,136,8,355,135.000,0.005,1.000,1.000,1.000
682,6,163.000,10.696,143,172,0.051,1.000,0.024,978,166,109.187,0,978,18,359,63.435,0.011,2.082,0.480,0.857
683,128,200.031,28.465,128,233,0.259,1.000,0.094,25604,214,-0.564,0,25604,2,360,132.709,0.063,1.289,0.776,0.837
684,142,196.176,23.997,134,229,0.239,1.000,0.086,27857,207,3.225,0,27857,209,374,60.255,0.064,1.115,0.897,0.947
685,164,201.939,32.957,128,241,0.273,1.000,0.093,33118,216,-0.169,0,33118,19,372,30.964,0.074,1.047,0.955,0.872
686,122,200.803,28.857,131,239,0.216,1.000,0.081,24498,211,-1.504,0,24498,41,361,121.608,0.053,1.306,0.766,0.972
687,149,204.369,30.410,134,240,0.236,1.000,0.084,30451,215,2.132,0,30451,59,361,124.695,0.069,1.041,0.961,0.949
688,145,202.076,26.585,132,228,0.243,1.000,0.087,29301,214,3.467,0,29301,79,375,52.431,0.069,1.047,0.955,0.903
689,117,198.368,24.991,127,229,0.210,1.000,0.077,23209,210,3.455,0,23209,98,362,123.690,0.053,1.282,0.780,0.963
690,135,204.822,22.860,132,232,0.231,1.000,0.083,27651,213,10.640,0,27651,116,362,129.806,0.064,1.055,0.948,0.941
691,116,192.931,23.223,131,221,0.207,1.000,0.077,22380,203,-0.528,0,22380,135,374,56.310,0.053,1.234,0.810,0.955
692,139,197.791,25.537,130,233,0.231,1.000,0.084,27493,209,3.169,0,27493,173,361,124.695,0.064,1.048,0.954,0.952
693,134,203.067,25.942,126,233,0.227,1.000,0.083,27211,213,6.012,0,27211,153,374,50.194,0.064,1.039,0.963,0.968
